epsilon,run,seed,topk,attack_success_rate,defense_rate
2.0,1,42,10,0.000693,0.999307
2.0,2,43,10,0.000792,0.999208
2.0,3,44,10,0.000644,0.999356
2.0,4,45,10,0.001089,0.998911
2.0,5,46,10,0.000743,0.999257
4.0,1,42,10,0.000693,0.999307
4.0,2,43,10,0.000792,0.999208
4.0,3,44,10,0.000644,0.999356
4.0,4,45,10,0.001089,0.998911
4.0,5,46,10,0.000743,0.999257
6.0,1,42,10,0.000693,0.999307
6.0,2,43,10,0.000792,0.999208
6.0,3,44,10,0.000644,0.999356
6.0,4,45,10,0.001089,0.998911
6.0,5,46,10,0.000743,0.999257
8.0,1,42,10,0.000693,0.999307
8.0,2,43,10,0.000842,0.999158
8.0,3,44,10,0.000644,0.999356
8.0,4,45,10,0.001089,0.998911
8.0,5,46,10,0.000743,0.999257
10.0,1,42,10,0.003565,0.996435
10.0,2,43,10,0.003168,0.996832
10.0,3,44,10,0.003614,0.996386
10.0,4,45,10,0.003911,0.996089
10.0,5,46,10,0.003267,0.996733
10.5,1,42,10,0.014308,0.985692
10.5,2,43,10,0.012971,0.987029
10.5,3,44,10,0.012723,0.987277
10.5,4,45,10,0.013169,0.986831
10.5,5,46,10,0.014159,0.985841
11.0,1,42,10,0.052824,0.947176
11.0,2,43,10,0.054161,0.945839
11.0,3,44,10,0.053518,0.946482
11.0,4,45,10,0.053369,0.946631
11.0,5,46,10,0.054062,0.945938
11.5,1,42,10,0.188871,0.811129
11.5,2,43,10,0.188524,0.811476
11.5,3,44,10,0.196643,0.803357
11.5,4,45,10,0.189415,0.810585
11.5,5,46,10,0.191445,0.808555
12.0,1,42,10,0.507698,0.492302
12.0,2,43,10,0.505075,0.494925
12.0,3,44,10,0.497599,0.502401
12.0,4,45,10,0.500668,0.499332
12.0,5,46,10,0.50448,0.49552
12.5,1,42,10,0.810337,0.189663
12.5,2,43,10,0.813258,0.186742
12.5,3,44,10,0.810684,0.189316
12.5,4,45,10,0.810486,0.189514
12.5,5,46,10,0.808802,0.191198
13.0,1,42,10,0.947671,0.052329
13.0,2,43,10,0.949156,0.050844
13.0,3,44,10,0.945641,0.054359
13.0,4,45,10,0.945393,0.054607
13.0,5,46,10,0.944849,0.055151
13.5,1,42,10,0.986583,0.013417
13.5,2,43,10,0.984702,0.015298
13.5,3,44,10,0.986336,0.013664
13.5,4,45,10,0.986435,0.013565
13.5,5,46,10,0.983663,0.016337
14.0,1,42,10,0.995891,0.004109
14.0,2,43,10,0.995594,0.004406
14.0,3,44,10,0.996089,0.003911
14.0,4,45,10,0.995742,0.004258
14.0,5,46,10,0.995594,0.004406
16.0,1,42,10,0.999257,0.000743
16.0,2,43,10,0.998317,0.001683
16.0,3,44,10,0.998812,0.001188
16.0,4,45,10,0.999208,0.000792
16.0,5,46,10,0.998614,0.001386
18.0,1,42,10,0.999257,0.000743
18.0,2,43,10,0.998317,0.001683
18.0,3,44,10,0.998812,0.001188
18.0,4,45,10,0.999208,0.000792
18.0,5,46,10,0.998614,0.001386
20.0,1,42,10,0.999257,0.000743
20.0,2,43,10,0.998317,0.001683
20.0,3,44,10,0.998812,0.001188
20.0,4,45,10,0.999208,0.000792
20.0,5,46,10,0.998614,0.001386
22.0,1,42,10,0.999257,0.000743
22.0,2,43,10,0.998317,0.001683
22.0,3,44,10,0.998812,0.001188
22.0,4,45,10,0.999208,0.000792
22.0,5,46,10,0.998614,0.001386
24.0,1,42,10,0.999257,0.000743
24.0,2,43,10,0.998317,0.001683
24.0,3,44,10,0.998812,0.001188
24.0,4,45,10,0.999208,0.000792
24.0,5,46,10,0.998614,0.001386
0.0,1,42,10,0.000693,0.999307
0.0,2,43,10,0.000792,0.999208
0.0,3,44,10,0.000644,0.999356
0.0,4,45,10,0.001089,0.998911
0.0,5,46,10,0.000743,0.999257
